taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
87BSM,Alyssum desertorum Stapf,CCVS,Alyssum turkestanicum Regel & Schmalh. ex Regel,9,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Alyssum,C64DY,Alyssum turkestanicum,CCVS,
5RJG4,Sisyrinchium idahoense var. occidentale (E.P.Bicknell) Douglass M.Hend.,5RJG4,Sisyrinchium idahoense var. occidentale (E.P.Bicknell) Douglass M.Hend.,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Asparagales,SP,Iridaceae,BFJ,Sisyrinchium,8W3M4,Sisyrinchium idahoense,4XSP8,
4F5HC,Peritoma serrulata (Pursh) DC.,5YZ9K,Cleomella serrulata (Pursh) Roalson & J.C.Hall,5,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Cleomaceae,8BN,Cleomella,62L82,Cleomella serrulata,5YZ9K,
397K4,Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer,397K4,Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Eleocharis,8VX8V,Eleocharis parvula,397K4,
6H3WQ,Erysimum asperum (Nutt.) DC.,6H3WQ,Erysimum asperum (Nutt.) DC.,14,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Erysimum,C74JW,Erysimum asperum,6H3WQ,
65VDN,Alisma triviale Pursh,65VDN,Alisma triviale Pursh,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Alismatales,62287,Alismataceae,675,Alisma,8VTKL,Alisma triviale,65VDN,LC
6VRBW,Poa arida Vasey,6VRBW,Poa arida Vasey,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Poa,8W2K5,Poa arida,6VRBW,
48Y8Q,Oenothera suffrutescens (Ser.) W.L.Wagner & Hoch,48Y8Q,Oenothera suffrutescens (Ser.) W.L.Wagner & Hoch,62,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera suffrutescens,48Y8Q,
L65P,Beckmannia syzigachne (Steud.) Fernald,L65P,Beckmannia syzigachne (Steud.) Fernald,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Beckmannia,8VVHZ,Beckmannia syzigachne,L65P,LC
3Y8KQ,Marrubium vulgare L.,3Y8KQ,Marrubium vulgare L.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Lamiaceae,PR82T,Marrubium,8VZ69,Marrubium vulgare,3Y8KQ,
6FZWZ,Eragrostis pectinacea (Michx.) Nees,6FZWZ,Eragrostis pectinacea (Michx.) Nees,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Eragrostis,8VXFL,Eragrostis pectinacea,6FZWZ,
3B8Z3,Erodium cicutarium (L.) L'Hér.,3B8Z3,Erodium cicutarium (L.) L'Hér.,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Geraniales,39J,Geraniaceae,623GK,Erodium,62RQR,Erodium cicutarium,3B8Z3,
6NY75,Lappula redowskii (Hornem.) Greene,6NY75,Lappula redowskii (Hornem.) Greene,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Lappula,62XBL,Lappula redowskii,6NY75,
7JXFY,Ipomopsis longiflora subsp. neomexicana Wilken,7JXFY,Ipomopsis longiflora subsp. neomexicana Wilken,1,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ericales,625QY,Polemoniaceae,627H7,Ipomopsis,638B5,Ipomopsis longiflora,3PXCF,
BP8Q3,Brickellia eupatorioides var. corymbulosa (Torr. & A.Gray) Shinners,9966D,Brickellia suaveolens (Fresen) G.L.Nesom,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Brickellia,3D72,Brickellia suaveolens,9966D,
8VVPJ,Bouteloua Lag.,8VVPJ,Bouteloua Lag.,1,GENUS,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Bouteloua,8VVPJ,,,
VZBR,Cleome serrulata Pursh,5YZ9K,Cleomella serrulata (Pursh) Roalson & J.C.Hall,8,SPECIES,AMBIGUOUS_SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Cleomaceae,8BN,Cleomella,62L82,Cleomella serrulata,5YZ9K,
SWVH9,Schedonnardus paniculatus (Nuttall) Branner & Coville,44JL5,Muhlenbergia paniculata (Nutt.) P.M.Peterson,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Muhlenbergia,8VZHY,Muhlenbergia paniculata,44JL5,
4FRDZ,Phalaris arundinacea L.,4FRDZ,Phalaris arundinacea L.,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Phalaris,8W2BB,Phalaris arundinacea,4FRDZ,LC
5FLXH,Andropogon gerardi subsp. hallii (Hack.) Wipff,66Q5C,Andropogon hallii Hack.,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Andropogon,8VTTT,Andropogon hallii,66Q5C,
DY93,Anethum graveolens L.,DY93,Anethum graveolens L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Anethum,VZX,Anethum graveolens,DY93,
CWW9S,Machaeranthera pinnatifida var. pinnatifida,B4KL4,Sideranthus spinulosus (Pursh) Sweet,2,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Sideranthus,CQB2V,Sideranthus spinulosus,B4KL4,
5ZXFY,Convolvulus arvensis L.,5ZXFY,Convolvulus arvensis L.,30,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Convolvulaceae,8J9,Convolvulus,3TL7,Convolvulus arvensis,5ZXFY,
4WM5R,Senecio neomexicanus A.Gray,4BW9Y,Packera neomexicana (A.Gray) W.A.Weber & Á.Löve,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Packera,6C5T,Packera neomexicana,4BW9Y,
4FZWP,Phemeranthus confertiflorus (Greene) Hershk.,4FZWP,Phemeranthus confertiflorus (Greene) Hershk.,9,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Montiaceae,CXG,Phemeranthus,6N58,Phemeranthus confertiflorus,4FZWP,
5TTSM,Agropyron cristatum (L.) Gaertn.,5TTSM,Agropyron cristatum (L.) Gaertn.,21,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Agropyron,8VTGH,Agropyron cristatum,5TTSM,
7N2ZC,Verbesina encelioides var. exauriculata B.L.Rob. & Greenm.,5B376,Verbesina encelioides (Cav.) Benth. & Hook.fil. ex A.Gray,1,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Verbesina,86BT,Verbesina encelioides,5B376,
9DGLD,Pediomelum tenuiflorum (Pursh) A.N.Egan,9DGLD,Pediomelum tenuiflorum (Pursh) A.N.Egan,63,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Pediomelum,9CLMJ,Pediomelum tenuiflorum,9DGLD,
5H2D4,Echinocereus viridiflorus subsp. viridiflorus,5H2D4,Echinocereus viridiflorus subsp. viridiflorus,72,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Cactaceae,7HS,Echinocereus,632YF,Echinocereus viridiflorus,38GX2,
MRHN,Bouteloua curtipendula (Michx.) Torr.,MRHN,Bouteloua curtipendula (Michx.) Torr.,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Bouteloua,8VVPJ,Bouteloua curtipendula,MRHN,
5YZ9K,Cleomella serrulata (Pursh) Roalson & J.C.Hall,5YZ9K,Cleomella serrulata (Pursh) Roalson & J.C.Hall,152,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Cleomaceae,8BN,Cleomella,62L82,Cleomella serrulata,5YZ9K,
9DMC9,Astragalus gilviflorus var. gilviflorus,9DMC9,Astragalus gilviflorus var. gilviflorus,19,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus gilviflorus,67VNY,
75YCC,Pediocactus simpsonii (Engelm.) Britton & Rose,75YCC,Pediocactus simpsonii (Engelm.) Britton & Rose,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Cactaceae,7HS,Pediocactus,63KSM,Pediocactus simpsonii,75YCC,LC
MRHP,Bouteloua dactyloides (Nutt.) Columbus,MRHP,Bouteloua dactyloides (Nutt.) Columbus,20,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Bouteloua,8VVPJ,Bouteloua dactyloides,MRHP,
4TYP5,Sagittaria calycina Engelm.,4TYP5,Sagittaria calycina Engelm.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Alismatales,62287,Alismataceae,675,Sagittaria,8W392,Sagittaria calycina,4TYP5,
74T32,Oreocarya cana A.Nelson,74T32,Oreocarya cana A.Nelson,14,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Oreocarya,69K4,Oreocarya cana,74T32,
6T52G,Oreocarya thyrsiflora Greene,6T52G,Oreocarya thyrsiflora Greene,13,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Oreocarya,69K4,Oreocarya thyrsiflora,6T52G,
3V4WB,Linum perenne L.,3V4WB,Linum perenne L.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Linaceae,C3F,Linum,62YHH,Linum perenne,3V4WB,
9XGWC,Arenaria hookeri Nutt.,6GGB9,Eremogone hookeri (Nutt.) W.A.Weber,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Caryophyllaceae,7RZ,Eremogone,4DTC,Eremogone hookeri,6GGB9,
53PNF,Symphoricarpos occidentalis (R.Br.) Hook.,53PNF,Symphoricarpos occidentalis (R.Br.) Hook.,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Dipsacales,35C,Caprifoliaceae,KV2D5,Symphoricarpos,7QV6,Symphoricarpos occidentalis,53PNF,
L2ST7,Vicia americana Muhl. ex Willd.,L2ST7,Vicia americana Muhl. ex Willd.,10,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Vicia,9CMDW,Vicia americana,L2ST7,
5VW32,Astragalus missouriensis Nutt.,5VW32,Astragalus missouriensis Nutt.,25,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus missouriensis,5VW32,LC
34B7C,Datura stramonium L.,34B7C,Datura stramonium L.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Solanaceae,626XM,Datura,426J,Datura stramonium,34B7C,
FKXZ,Aphyllon fasciculatum (Nutt.) Torr. & A.Gray,FKXZ,Aphyllon fasciculatum (Nutt.) Torr. & A.Gray,8,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Orobanchaceae,DQG,Aphyllon,YJZ,Aphyllon fasciculatum,FKXZ,
6X4PK,Ranunculus aquatilis L.,6X4PK,Ranunculus aquatilis L.,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Ranunculaceae,FJR,Ranunculus,774N,Ranunculus aquatilis,6X4PK,LC
6SSQG,Oreocarya suffruticosa (Torr.) Greene,6SSQG,Oreocarya suffruticosa (Torr.) Greene,16,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Oreocarya,69K4,Oreocarya suffruticosa,6SSQG,
6HB4S,Euphorbia virgata Waldst. & Kit.,6HB4S,Euphorbia virgata Waldst. & Kit.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Euphorbiaceae,N7XM4,Euphorbia,8VRY5,Euphorbia virgata,6HB4S,
8VBQ9,Oxytropis multiceps Nutt.,8VBQ9,Oxytropis multiceps Nutt.,11,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Oxytropis,8V3YV,Oxytropis multiceps,8VBQ9,
68M42,Blitum nuttallianum Roem. & Schult.,68M42,Blitum nuttallianum Roem. & Schult.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Blitum,62HNP,Blitum nuttallianum,68M42,
48XRX,Oenothera canescens Torr. & Frém.,48XRX,Oenothera canescens Torr. & Frém.,13,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera canescens,48XRX,
65VJF,Allium canadense L.,65VJF,Allium canadense L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Asparagales,SP,Amaryllidaceae,694,Allium,8VTKZ,Allium canadense,65VJF,
CFGL6,Astragalus kentrophyta var. kentrophyta,CFGL6,Astragalus kentrophyta var. kentrophyta,2,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus kentrophyta,HYHM,
6VSMD,Polanisia dodecandra (L.) DC.,6VSMD,Polanisia dodecandra (L.) DC.,17,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Cleomaceae,8BN,Polanisia,6TR4,Polanisia dodecandra,6VSMD,
6YGY7,Senecio spartioides Torr. & A.Gray,6YGY7,Senecio spartioides Torr. & A.Gray,9,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Senecio,7FJL,Senecio spartioides,6YGY7,
ND3L,Bromus inermis Leyss.,ND3L,Bromus inermis Leyss.,10,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Bromus,8VVRP,Bromus inermis,ND3L,
5TQ7D,Agastache foeniculum (Pursh) Kuntze,5TQ7D,Agastache foeniculum (Pursh) Kuntze,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Lamiaceae,PR82T,Agastache,8VTF7,Agastache foeniculum,5TQ7D,
6TML2,Panicum virgatum L.,6TML2,Panicum virgatum L.,10,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Panicum,8W23T,Panicum virgatum,6TML2,
6F6BK,Elymus smithii (Rydb.) Gould,6F6BK,Elymus smithii (Rydb.) Gould,11,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Elymus,8VXB4,Elymus smithii,6F6BK,
ND3V,Bromus japonicus Houtt.,ND3V,Bromus japonicus Houtt.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Bromus,8VVRP,Bromus japonicus,ND3V,
HX97,Astragalus crassicarpus Nutt.,HX97,Astragalus crassicarpus Nutt.,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus crassicarpus,HX97,LC
4DTTQ,Parthenocissus quinquefolia (L.) Planch.,4DTTQ,Parthenocissus quinquefolia (L.) Planch.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Vitales,6237J,Vitaceae,6273G,Parthenocissus,6J8R,Parthenocissus quinquefolia,4DTTQ,LC
3B4C6,Eriocoma hymenoides (Roem. & Schult.) Rydb.,3B4C6,Eriocoma hymenoides (Roem. & Schult.) Rydb.,12,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Eriocoma,8VXGR,Eriocoma hymenoides,3B4C6,
9DV2F,Astragalus mollissimus var. mollissimus,9DV2F,Astragalus mollissimus var. mollissimus,5,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus mollissimus,HZ7X,
66H6W,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,66H6W,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Amsinckia,62CDH,Amsinckia menziesii,66H6W,
4WNK6,Senecio tridenticulatus Rydb.,75J2G,Packera thurberi (A.Gray) B.L.Turner,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Packera,6C5T,Packera thurberi,75J2G,
3ZSGR,Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray,3ZSGR,Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Cornales,ZT,Loasaceae,C5K,Mentzelia,5P5Z,Mentzelia albicaulis,3ZSGR,
CX7HS,Cryptantha cinerea var. cinerea,5QDDF,Oreocarya suffruticosa var. setosa (Brand) R.B.Kelley,2,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Oreocarya,69K4,Oreocarya suffruticosa,6SSQG,
HYVQ,Astragalus lotiflorus Hook.,HYVQ,Astragalus lotiflorus Hook.,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus lotiflorus,HYVQ,
4WMV7,Senecio riddellii Torr. & A.Gray,4WMV7,Senecio riddellii Torr. & A.Gray,11,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Senecio,7FJL,Senecio riddellii,4WMV7,
6TJ2J,Packera tridenticulata (Rydb.) W.A.Weber & Á.Löve,75J2G,Packera thurberi (A.Gray) B.L.Turner,13,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Packera,6C5T,Packera thurberi,75J2G,
3DJ4H,Evolvulus pilosus Nutt.,3DJ45,Evolvulus nuttallianus Roem. & Schult.,1,SPECIES,AMBIGUOUS_SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Convolvulaceae,8J9,Evolvulus,4HP3,Evolvulus nuttallianus,3DJ45,
6LGMW,Hedysarum boreale Nutt.,6LGMW,Hedysarum boreale Nutt.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Hedysarum,9CKYH,Hedysarum boreale,6LGMW,
5RKKM,Solidago altissima var. gilvocanescens (Rydb.) Semple,5RKKM,Solidago altissima var. gilvocanescens (Rydb.) Semple,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Solidago,7JH2,Solidago altissima,4Y752,
4HQGS,Picradeniopsis woodhousei (A.Gray) Rydb.,4HQGS,Picradeniopsis woodhousei (A.Gray) Rydb.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Picradeniopsis,6Q8C,Picradeniopsis woodhousei,4HQGS,
M7WDB,Bolboschoenus maritimus subsp. paludosus (A.Nelson) Á.Löve & D.Löve,5FYHT,Bolboschoenus maritimus subsp. paludosus (A.Nelson) T.Koyama,2,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Bolboschoenus,8VVMQ,Bolboschoenus maritimus,MBPL,
CGXJ,Amaranthus albus L.,CGXJ,Amaranthus albus L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Amaranthus,T8M,Amaranthus albus,CGXJ,
H6SB,Asclepias viridiflora Raf.,H6SB,Asclepias viridiflora Raf.,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Gentianales,39D,Apocynaceae,6L2,Asclepias,33PC,Asclepias viridiflora,H6SB,
KVLNQ,Oenothera cespitosa Nutt. ex Torr. & A.Gray,KVLNQ,Oenothera cespitosa Nutt. ex Torr. & A.Gray,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera cespitosa,KVLNQ,
QT37,Capsella bursa-pastoris (L.) Medik.,QT37,Capsella bursa-pastoris (L.) Medik.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Capsella,C6HVZ,Capsella bursa-pastoris,QT37,
56HC4,Thinopyrum ponticum (Podp.) Barkworth & D.R.Dewey,8X5YW,Thinopyrum obtusiflorum (DC.) Banfi,3,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Thinopyrum,8WLGY,Thinopyrum obtusiflorum,8X5YW,
56HBV,Thinopyrum elongatum (Host) D.R.Dewey,56HBV,Thinopyrum elongatum (Host) D.R.Dewey,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Thinopyrum,8WLGY,Thinopyrum elongatum,56HBV,
4SY8X,Ribes cereum Douglas,4SY8X,Ribes cereum Douglas,7,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Saxifragales,424,Grossulariaceae,625DC,Ribes,79VF,Ribes cereum,4SY8X,
6NGBF,Juniperus scopulorum Sarg.,6NGBF,Juniperus scopulorum Sarg.,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Pinopsida,C7ZVJ,Cupressales,C6VNT,Cupressaceae,C6N4C,Juniperus,C7HCB,Juniperus scopulorum,6NGBF,LC
6QGK6,Linaria dalmatica (L.) Mill.,6QGK6,Linaria dalmatica (L.) Mill.,14,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Plantaginaceae,6262K,Linaria,62YPR,Linaria dalmatica,6QGK6,LC
7MS8S,Toxicoscordion venenosum var. gramineum (Rydb.) Brasher,7MS8S,Toxicoscordion venenosum var. gramineum (Rydb.) Brasher,1,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Liliales,623DL,Melanthiaceae,CK6,Toxicoscordion,8W48Z,Toxicoscordion venenosum,57LL6,
6ZMP8,Stenotus armerioides Nutt.,6ZMP8,Stenotus armerioides Nutt.,7,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Stenotus,7MYD,Stenotus armerioides,6ZMP8,
68BGD,Bahia oppositifolia (Nutt.) DC.,4HQGP,Picradeniopsis oppositifolia (Nutt.) Rydb.,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Picradeniopsis,6Q8C,Picradeniopsis oppositifolia,4HQGP,
B4KL4,Sideranthus spinulosus (Pursh) Sweet,B4KL4,Sideranthus spinulosus (Pursh) Sweet,15,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Sideranthus,CQB2V,Sideranthus spinulosus,B4KL4,
6GPRF,Erigeron modestus A.Gray,6GPRF,Erigeron modestus A.Gray,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Erigeron,633LL,Erigeron modestus,6GPRF,
54VX8,Taraxacum officinale Weber ex F.H.Wigg.,54VX8,Taraxacum officinale Weber ex F.H.Wigg.,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Taraxacum,7SSF,Taraxacum officinale,54VX8,
CWWD9,Ericameria nauseosa var. nauseosa,CWWD9,Ericameria nauseosa var. nauseosa,4,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Ericameria,4DYV,Ericameria nauseosa,6GMVF,
GGC5,Argemone hispida A.Gray,GGC5,Argemone hispida A.Gray,7,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Papaveraceae,DX3,Argemone,32LD,Argemone hispida,GGC5,
5JYVR,Oenothera cespitosa subsp. cespitosa,5JYVR,Oenothera cespitosa subsp. cespitosa,5,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera cespitosa,KVLNQ,
