label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Laennecia Cass.,Laennecia Cass.,Laennecia Cass.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Laennecia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Laennecia coulteri (A. Gray) G.L. Nesom,Laennecia coulteri,Laennecia coulteri (A. Gray) G.L. Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Laennecia Laennecia coulteri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Laennecia schiedeana (Less.) G.L. Nesom,Laennecia schiedeana,Laennecia schiedeana (Less.) G.L. Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Laennecia Laennecia schiedeana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lamium L.,Lamium L.,Lamium L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lamium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lamium amplexicaule L.,Lamium amplexicaule,Lamium amplexicaule L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lamium Lamium amplexicaule,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lamium purpureum L.,Lamium purpureum,Lamium purpureum L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lamium Lamium purpureum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lamium purpureum L. var. purpureum,Lamium purpureum,Lamium purpureum L. var. purpureum,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lamium Lamium purpureum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lappula Moench,Lappula Moench,Lappula Moench,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lappula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lappula marginata (M. Bieb.) Guerke,Lappula marginata,Lappula marginata (M. Bieb.) Guerke,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lappula Lappula marginata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lappula occidentalis (S. Watson) Greene,Lappula occidentalis,Lappula occidentalis (S. Watson) Greene,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lappula Lappula occidentalis,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Lappula occidentalis (S. Watson) Greene var. cupulata (A. Gray) Higgins,Lappula occidentalis,Lappula occidentalis (S. Watson) Greene var. cupulata (A. Gray) Higgins,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lappula Lappula occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lappula occidentalis (S. Watson) Greene var. occidentalis,Lappula occidentalis,Lappula occidentalis (S. Watson) Greene var. occidentalis,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lappula Lappula occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lappula squarrosa (Retz.) Dumort.,Lappula squarrosa,Lappula squarrosa (Retz.) Dumort.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lappula Lappula squarrosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lapsana L.,Lapsana L.,Lapsana L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lapsana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lapsana communis L.,Lapsana communis,Lapsana communis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lapsana Lapsana communis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lathyrus L.,Lathyrus L.,Lathyrus L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lathyrus brachycalyx Rydb.,Lathyrus brachycalyx,Lathyrus brachycalyx Rydb.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus brachycalyx,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lathyrus brachycalyx Rydb. ssp. zionis (C.L. Hitchc.) S.L. Welsh,Lathyrus brachycalyx,Lathyrus brachycalyx Rydb. ssp. zionis (C.L. Hitchc.) S.L. Welsh,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus brachycalyx,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lathyrus eucosmus Butters & H. St. John,Lathyrus eucosmus,Lathyrus eucosmus Butters & H. St. John,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus eucosmus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lathyrus laetivirens Greene ex Rydb.,Lathyrus laetivirens,Lathyrus laetivirens Greene ex Rydb.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus laetivirens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lathyrus lanszwertii Kellogg,Lathyrus lanszwertii,Lathyrus lanszwertii Kellogg,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus lanszwertii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lathyrus lanszwertii Kellogg var. lanszwertii,Lathyrus lanszwertii,Lathyrus lanszwertii Kellogg var. lanszwertii,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus lanszwertii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lathyrus lanszwertii Kellogg var. leucanthus (Rydb.) Dorn,Lathyrus lanszwertii Kellogg var. leucanthus (Rydb.) Dorn,Lathyrus lanszwertii Kellogg var. leucanthus (Rydb.) Dorn,Plantae Lathyrus Lathyrus lanszwertii Kellogg var. leucanthus (Rydb.) Dorn,FORCE_ACCEPTED
Lathyrus latifolius L.,Lathyrus latifolius,Lathyrus latifolius L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus latifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lathyrus pauciflorus Fernald,Lathyrus pauciflorus,Lathyrus pauciflorus Fernald,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus pauciflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lathyrus pauciflorus Fernald var. utahensis (M.E. Jones) Piper ex M. Peck,Lathyrus pauciflorus,Lathyrus pauciflorus Fernald var. utahensis (M.E. Jones) Piper ex M. Peck,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus pauciflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lathyrus polymorphus Nutt.,Lathyrus polymorphus Nutt.,Lathyrus polymorphus Nutt.,Plantae Lathyrus Lathyrus polymorphus Nutt.,FORCE_ACCEPTED
Lathyrus polymorphus Nutt. ssp. incanus (J.G. Sm. & Rydb.) C.L. Hitchc.,Lathyrus decaphyllus,Lathyrus polymorphus Nutt. ssp. incanus (J.G. Sm. & Rydb.) C.L. Hitchc.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus decaphyllus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lathyrus polymorphus Nutt. ssp. polymorphus,Lathyrus decaphyllus,Lathyrus polymorphus Nutt. ssp. polymorphus,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus decaphyllus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lathyrus polymorphus Nutt. ssp. polymorphus var. polymorphus,Lathyrus polymorphus Nutt. ssp. polymorphus var. polymorphus,Lathyrus polymorphus Nutt. ssp. polymorphus var. polymorphus,Plantae Lathyrus Lathyrus polymorphus Nutt. ssp. polymorphus var. polymorphus,FORCE_ACCEPTED
Lathyrus sylvestris L.,Lathyrus sylvestris,Lathyrus sylvestris L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus Lathyrus sylvestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lecanora Ach.,Lecanora Ach.,Lecanora Ach.,Fungi Ascomycota Lecanoromycetes Lecanorales Lecanoraceae Lecanora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leersia Sw.,Leersia Sw.,Leersia Sw.,Plantae Tracheophyta Liliopsida Poales Poaceae Leersia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Leersia oryzoides (L.) Sw.,Leersia oryzoides,Leersia oryzoides (L.) Sw.,Plantae Tracheophyta Liliopsida Poales Poaceae Leersia Leersia oryzoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lemna L.,Lemna L.,Lemna L.,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lemna gibba L.,Lemna gibba,Lemna gibba L.,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna Lemna gibba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lemna minor L.,Lemna minor,Lemna minor L.,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna Lemna minor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lemna minuta Kunth,Lemna minuta,Lemna minuta Kunth,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna Lemna minuta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lemna trisulca L.,Lemna trisulca,Lemna trisulca L.,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna Lemna trisulca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lemna turionifera Landolt,Lemna turionifera,Lemna turionifera Landolt,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna Lemna turionifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lemna valdiviana Phil.,Lemna valdiviana,Lemna valdiviana Phil.,Plantae Tracheophyta Liliopsida Alismatales Araceae Lemna Lemna valdiviana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Leonurus L.,Leonurus L.,Leonurus L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Leonurus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Leonurus cardiaca L.,Leonurus cardiaca,Leonurus cardiaca L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Leonurus Leonurus cardiaca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leonurus cardiaca L. ssp. cardiaca,Leonurus cardiaca,Leonurus cardiaca L. ssp. cardiaca,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Leonurus Leonurus cardiaca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lepidium L.,Lepidium L.,Lepidium L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lepidium alyssoides A. Gray,Lepidium alyssoides,Lepidium alyssoides A. Gray,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium alyssoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lepidium alyssoides A. Gray var. alyssoides,Lepidium alyssoides A. Gray var. alyssoides,Lepidium alyssoides A. Gray var. alyssoides,Plantae Lepidium Lepidium alyssoides A. Gray var. alyssoides,FORCE_ACCEPTED
Lepidium alyssoides A. Gray var. eastwoodiae (Wooton) Rollins,Lepidium alyssoides A. Gray var. eastwoodiae (Wooton) Rollins,Lepidium alyssoides A. Gray var. eastwoodiae (Wooton) Rollins,Plantae Lepidium Lepidium alyssoides A. Gray var. eastwoodiae (Wooton) Rollins,FORCE_ACCEPTED
Lepidium campestre (L.) W.T. Aiton,Lepidium campestre,Lepidium campestre (L.) W.T. Aiton,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium campestre,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Lepidium crenatum (Greene) Rydb.,Lepidium crenatum,Lepidium crenatum (Greene) Rydb.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium crenatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lepidium densiflorum Schrad.,Lepidium densiflorum,Lepidium densiflorum Schrad.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium densiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lepidium integrifolium Nutt.,Lepidium integrifolium,Lepidium integrifolium Nutt.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium integrifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lepidium integrifolium Nutt. var. heterophyllum S. Watson,Lepidium integrifolium Nutt. var. heterophyllum S. Watson,Lepidium integrifolium Nutt. var. heterophyllum S. Watson,Plantae Lepidium Lepidium integrifolium Nutt. var. heterophyllum S. Watson,FORCE_ACCEPTED
Lepidium lasiocarpum Nutt.,Lepidium lasiocarpum,Lepidium lasiocarpum Nutt.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium lasiocarpum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lepidium lasiocarpum Nutt. var. lasiocarpum,Lepidium lasiocarpum,Lepidium lasiocarpum Nutt. var. lasiocarpum,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium lasiocarpum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lepidium latifolium L.,Lepidium latifolium,Lepidium latifolium L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium latifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lepidium montanum Nutt.,Lepidium montanum,Lepidium montanum Nutt.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium montanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lepidium montanum Nutt. var. coloradense Rollins,Lepidium montanum Nutt. var. coloradense Rollins,Lepidium montanum Nutt. var. coloradense Rollins,Plantae Lepidium Lepidium montanum Nutt. var. coloradense Rollins,FORCE_ACCEPTED
Lepidium montanum Nutt. var. jonesii (Rydb.) C.L. Hitchc.,Lepidium montanum,Lepidium montanum Nutt. var. jonesii (Rydb.) C.L. Hitchc.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium montanum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lepidium montanum Nutt. var. montanum,Lepidium montanum Nutt. var. montanum,Lepidium montanum Nutt. var. montanum,Plantae Lepidium Lepidium montanum Nutt. var. montanum,FORCE_ACCEPTED
Lepidium montanum Nutt. var. tenellum (L.O. Williams) C.L. Hitchc.,Lepidium montanum,Lepidium montanum Nutt. var. tenellum (L.O. Williams) C.L. Hitchc.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium montanum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lepidium montanum Nutt. var. wyomingense (C.L. Hitchc.) C.L. Hitchc.,Lepidium montanum,Lepidium montanum Nutt. var. wyomingense (C.L. Hitchc.) C.L. Hitchc.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium montanum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lepidium perfoliatum L.,Lepidium perfoliatum,Lepidium perfoliatum L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium perfoliatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lepidium ramosissimum A. Nelson,Lepidium ramosissimum,Lepidium ramosissimum A. Nelson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium ramosissimum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lepidium ramosissimum A. Nelson var. bourgeauanum (Thell.) Rollins,Lepidium ramosissimum A. Nelson var. bourgeauanum (Thell.) Rollins,Lepidium ramosissimum A. Nelson var. bourgeauanum (Thell.) Rollins,Plantae Lepidium Lepidium ramosissimum A. Nelson var. bourgeauanum (Thell.) Rollins,FORCE_ACCEPTED
Lepidium ramosissimum A. Nelson var. divergens (Osterh.) Rollins,Lepidium ramosissimum A. Nelson var. divergens (Osterh.) Rollins,Lepidium ramosissimum A. Nelson var. divergens (Osterh.) Rollins,Plantae Lepidium Lepidium ramosissimum A. Nelson var. divergens (Osterh.) Rollins,FORCE_ACCEPTED
Lepidium ramosissimum A. Nelson var. ramosissimum,Lepidium ramosissimum A. Nelson var. ramosissimum,Lepidium ramosissimum A. Nelson var. ramosissimum,Plantae Lepidium Lepidium ramosissimum A. Nelson var. ramosissimum,FORCE_ACCEPTED
Lepidium sativum L.,Lepidium sativum,Lepidium sativum L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium sativum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lepidium strictum (S. Watson) Rattan,Lepidium strictum,Lepidium strictum (S. Watson) Rattan,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium strictum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lepidium virginicum L.,Lepidium virginicum,Lepidium virginicum L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium virginicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lepidium virginicum L. var. medium (Greene) C.L. Hitchc.,Lepidium virginicum L. var. medium (Greene) C.L. Hitchc.,Lepidium virginicum L. var. medium (Greene) C.L. Hitchc.,Plantae Lepidium Lepidium virginicum L. var. medium (Greene) C.L. Hitchc.,FORCE_ACCEPTED
Lepidium virginicum L. var. pubescens (Greene) Thell.,Lepidium virginicum,Lepidium virginicum L. var. pubescens (Greene) Thell.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium Lepidium virginicum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Leptochloa P. Beauv.,Leptochloa P. Beauv.,Leptochloa P. Beauv.,Plantae Tracheophyta Liliopsida Poales Poaceae Leptochloa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leptochloa dubia (Kunth) Nees,Disakisperma dubium,Leptochloa dubia (Kunth) Nees,Plantae Tracheophyta Liliopsida Poales Poaceae Disakisperma Disakisperma dubium,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Leptochloa fusca (L.) Kunth,Diplachne fusca,Leptochloa fusca (L.) Kunth,Plantae Tracheophyta Liliopsida Poales Poaceae Diplachne Diplachne fusca,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Leptochloa fusca (L.) Kunth ssp. fascicularis (Lam.) N. Snow,Leptochloa fusca (L.) Kunth ssp. fascicularis (Lam.) N. Snow,Leptochloa fusca (L.) Kunth ssp. fascicularis (Lam.) N. Snow,Plantae Leptochloa Leptochloa fusca (L.) Kunth ssp. fascicularis (Lam.) N. Snow,FORCE_ACCEPTED
Leptochloa fusca (L.) Kunth ssp. uninervia (J. Presl) N. Snow,Leptochloa fusca (L.) Kunth ssp. uninervia (J. Presl) N. Snow,Leptochloa fusca (L.) Kunth ssp. uninervia (J. Presl) N. Snow,Plantae Leptochloa Leptochloa fusca (L.) Kunth ssp. uninervia (J. Presl) N. Snow,FORCE_ACCEPTED
Leptochloa panicea (Retz.) Ohwi,Leptochloa panicea,Leptochloa panicea (Retz.) Ohwi,Plantae Tracheophyta Liliopsida Poales Poaceae Leptochloa Leptochloa panicea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leptochloa panicea (Retz.) Ohwi ssp. brachiata (Steud.) N. Snow,Leptochloa panicea,Leptochloa panicea (Retz.) Ohwi ssp. brachiata (Steud.) N. Snow,Plantae Tracheophyta Liliopsida Poales Poaceae Leptochloa Leptochloa panicea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leptosiphon Benth.,Leptosiphon Benth.,Leptosiphon Benth.,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Leptosiphon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Leptosiphon nuttallii (A. Gray) J.M. Porter & L.A. Johnson,Leptosiphon nuttallii,Leptosiphon nuttallii (A. Gray) J.M. Porter & L.A. Johnson,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Leptosiphon Leptosiphon nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leptosiphon nuttallii (A. Gray) J.M. Porter & L.A. Johnson ssp. nuttallii,Leptosiphon nuttallii,Leptosiphon nuttallii (A. Gray) J.M. Porter & L.A. Johnson ssp. nuttallii,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Leptosiphon Leptosiphon nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leptosiphon septentrionalis (H. Mason) J.M. Porter & L.A. Johnson,Leptosiphon septentrionalis,Leptosiphon septentrionalis (H. Mason) J.M. Porter & L.A. Johnson,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Leptosiphon Leptosiphon septentrionalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lesquerella S. Watson,Lesquerella S. Watson,Lesquerella S. Watson,Chromista Cercozoa Psammonobiotidae Lesquerella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lesquerella alpina (Nutt.) S. Watson,Physaria reediana,Lesquerella alpina (Nutt.) S. Watson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria reediana,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella alpina (Nutt.) S. Watson var. alpina,Physaria reediana,Lesquerella alpina (Nutt.) S. Watson var. alpina,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria reediana,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lesquerella arenosa (Richardson) Rydb.,Physaria arenosa,Lesquerella arenosa (Richardson) Rydb.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria arenosa,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella arenosa (Richardson) Rydb. var. argillosa Rollins & Shaw,Lesquerella arenosa (Richardson) Rydb. var. argillosa Rollins & Shaw,Lesquerella arenosa (Richardson) Rydb. var. argillosa Rollins & Shaw,Plantae Lesquerella Lesquerella arenosa (Richardson) Rydb. var. argillosa Rollins & Shaw,FORCE_ACCEPTED
Lesquerella calcicola Rollins,Physaria calcicola,Lesquerella calcicola Rollins,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria calcicola,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella condensata A. Nelson,Physaria nelsonii,Lesquerella condensata A. Nelson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria nelsonii,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella congesta Rollins,Physaria congesta,Lesquerella congesta Rollins,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria congesta,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella fendleri (A. Gray) S. Watson,Physaria fendleri,Lesquerella fendleri (A. Gray) S. Watson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria fendleri,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella ludoviciana (Nutt.) S. Watson,Physaria ludoviciana,Lesquerella ludoviciana (Nutt.) S. Watson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria ludoviciana,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella montana (A. Gray) S. Watson,Physaria montana,Lesquerella montana (A. Gray) S. Watson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria montana,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella ovalifolia Rydb. ex Britton,Physaria ovalifolia,Lesquerella ovalifolia Rydb. ex Britton,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria ovalifolia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Lesquerella ovalifolia Rydb. ex Britton ssp. ovalifolia,Lesquerella ovalifolia Rydb. ex Britton ssp. ovalifolia,Lesquerella ovalifolia Rydb. ex Britton ssp. ovalifolia,Plantae Lesquerella Lesquerella ovalifolia Rydb. ex Britton ssp. ovalifolia,FORCE_ACCEPTED
Lesquerella parviflora Rollins,Physaria parviflora,Lesquerella parviflora Rollins,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria parviflora,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella parvula Greene,Physaria parvula,Lesquerella parvula Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria parvula,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella pruinosa Greene,Physaria pruinosa,Lesquerella pruinosa Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria pruinosa,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Lesquerella subumbellata Rollins,Physaria subumbellata,Lesquerella subumbellata Rollins,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria subumbellata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
"Lesquerella vicina J.L. Anderson, Reveal & Rollins",Physaria vicina,"Lesquerella vicina J.L. Anderson, Reveal & Rollins",Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Physaria Physaria vicina,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
