label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Solidago juncea Aiton,Solidago juncea,Solidago juncea Aiton,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago juncea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Solidago ulmifolia Muhl. ex Willd.,Solidago ulmifolia,Solidago ulmifolia Muhl. ex Willd.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago ulmifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Sphenopholis nitida (Biehler) Scribn.,Sphenopholis nitida,Sphenopholis nitida (Biehler) Scribn.,Plantae Tracheophyta Liliopsida Poales Poaceae Sphenopholis nitida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Stachys byzantina K.Koch,Stachys byzantina,Stachys byzantina K.Koch,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Stachys byzantina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Stellaria media (L.) Vill.,Stellaria media,Stellaria media (L.) Vill.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Stellaria media,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Stellaria pubera Michx.,Stellaria pubera,Stellaria pubera Michx.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Stellaria pubera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphoricarpos orbiculatus Moench,Symphoricarpos orbiculatus,Symphoricarpos orbiculatus Moench,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Symphoricarpos orbiculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphyotrichum cordifolium (L.) G.L.Nesom,Symphyotrichum cordifolium,Symphyotrichum cordifolium (L.) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum cordifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphyotrichum divaricatum (Nutt.) G.L.Nesom,Symphyotrichum divaricatum,Symphyotrichum divaricatum (Nutt.) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum divaricatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve,Symphyotrichum lateriflorum,Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum lateriflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphyotrichum undulatum (L.) G.L.Nesom,Symphyotrichum undulatum,Symphyotrichum undulatum (L.) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum undulatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symplocarpus foetidus (L.) Salisb. ex W.P.C.Barton,Symplocarpus foetidus,Symplocarpus foetidus (L.) Salisb. ex W.P.C.Barton,Plantae Tracheophyta Liliopsida Alismatales Araceae Symplocarpus foetidus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Taraxacum officinale Weber ex F.H.Wigg.,Taraxacum officinale,Taraxacum officinale Weber ex F.H.Wigg.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Taraxacum officinale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Teucrium canadense L.,Teucrium canadense,Teucrium canadense L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Teucrium canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Thalictrum coriaceum (Britton) Small ex Small & Vail,Thalictrum coriaceum,Thalictrum coriaceum (Britton) Small ex Small & Vail,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Thalictrum coriaceum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thalictrum dioicum L.,Thalictrum dioicum,Thalictrum dioicum L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Thalictrum dioicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Thalictrum thalictroides (L.) A.J.Eames & B.Boivin,Thalictrum thalictroides,Thalictrum thalictroides (L.) A.J.Eames & B.Boivin,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Thalictrum thalictroides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thaspium barbinode (Michx.) Nutt.,Thaspium barbinode,Thaspium barbinode (Michx.) Nutt.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Thaspium barbinode,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thaspium trifoliatum (L.) A.Gray,Thaspium trifoliatum,Thaspium trifoliatum (L.) A.Gray,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Thaspium trifoliatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Tilia americana L.,Tilia americana,Tilia americana L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Tilia americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Toxicodendron radicans (L.) Kuntze,Toxicodendron radicans,Toxicodendron radicans (L.) Kuntze,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Toxicodendron radicans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium repens L.,Trifolium repens,Trifolium repens L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Trillium cernuum L.,Trillium cernuum,Trillium cernuum L.,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Trillium cernuum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Tsuga canadensis (L.) Carrière,Tsuga canadensis,Tsuga canadensis (L.) Carrière,Plantae Tracheophyta Pinopsida Pinales Pinaceae Tsuga canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tussilago farfara L.,Tussilago farfara,Tussilago farfara L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tussilago farfara,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ulmus L.,Ulmus ,Ulmus L.,Plantae Tracheophyta Magnoliopsida Rosales Ulmaceae Ulmus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ulmus rubra Muhl.,Ulmus rubra,Ulmus rubra Muhl.,Plantae Tracheophyta Magnoliopsida Rosales Ulmaceae Ulmus rubra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Uvularia perfoliata L.,Uvularia perfoliata,Uvularia perfoliata L.,Plantae Tracheophyta Liliopsida Liliales Colchicaceae Uvularia perfoliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Uvularia sessilifolia L.,Uvularia sessilifolia,Uvularia sessilifolia L.,Plantae Tracheophyta Liliopsida Liliales Colchicaceae Uvularia sessilifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Vaccinium pallidum Aiton,Vaccinium pallidum,Vaccinium pallidum Aiton,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Vaccinium pallidum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Vaccinium stamineum L.,Vaccinium stamineum,Vaccinium stamineum L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Vaccinium stamineum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Veratrum viride Aiton,Veratrum viride,Veratrum viride Aiton,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Veratrum viride,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Verbena hastata L.,Verbena hastata,Verbena hastata L.,Plantae Tracheophyta Magnoliopsida Lamiales Verbenaceae Verbena hastata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Verbena urticifolia L.,Verbena urticifolia,Verbena urticifolia L.,Plantae Tracheophyta Magnoliopsida Lamiales Verbenaceae Verbena urticifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Verbesina alternifolia (L.) Britton ex Kearney,Verbesina alternifolia,Verbesina alternifolia (L.) Britton ex Kearney,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Verbesina alternifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Verbesina occidentalis (L.) Walter,Verbesina occidentalis,Verbesina occidentalis (L.) Walter,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Verbesina occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Veronica arvensis L.,Veronica arvensis,Veronica arvensis L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Veronica persica Poir.,Veronica persica,Veronica persica Poir.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica persica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Viburnum acerifolium L.,Viburnum acerifolium,Viburnum acerifolium L.,Plantae Tracheophyta Magnoliopsida Dipsacales Viburnaceae Viburnum acerifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Viburnum prunifolium L.,Viburnum prunifolium,Viburnum prunifolium L.,Plantae Tracheophyta Magnoliopsida Dipsacales Viburnaceae Viburnum prunifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Viburnum recognitum Fernald,Viburnum recognitum,Viburnum recognitum Fernald,Plantae Tracheophyta Magnoliopsida Dipsacales Viburnaceae Viburnum recognitum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Vicia caroliniana Walter,Vicia caroliniana,Vicia caroliniana Walter,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Vicia caroliniana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Vicia sativa L.,Vicia sativa,Vicia sativa L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Vicia sativa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Vicia tetrasperma (L.) Schreb.,Vicia tetrasperma,Vicia tetrasperma (L.) Schreb.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Vicia tetrasperma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Viola L.,Viola ,Viola L.,Plantae Tracheophyta Magnoliopsida Malpighiales Violaceae Viola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Viola cucullata Aiton,Viola cucullata,Viola cucullata Aiton,Plantae Tracheophyta Magnoliopsida Malpighiales Violaceae Viola cucullata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Viola eriocarpa (Nutt.) Schwein.,Viola eriocarpa,Viola eriocarpa (Nutt.) Schwein.,Plantae Tracheophyta Magnoliopsida Malpighiales Violaceae Viola eriocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Viola palmata L.,Viola palmata,Viola palmata L.,Plantae Tracheophyta Magnoliopsida Malpighiales Violaceae Viola palmata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Viola pubescens Aiton,Viola pubescens,Viola pubescens Aiton,Plantae Tracheophyta Magnoliopsida Malpighiales Violaceae Viola pubescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Vitis L.,Vitis ,Vitis L.,Plantae Tracheophyta Magnoliopsida Vitales Vitaceae Vitis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Vitis aestivalis Michx.,Vitis aestivalis,Vitis aestivalis Michx.,Plantae Tracheophyta Magnoliopsida Vitales Vitaceae Vitis aestivalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
