label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Atriplex patula,Atriplex patula,Atriplex patula,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Atriplex patula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Atriplex powellii,Atriplex powellii,Atriplex powellii,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Atriplex powellii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Atriplex rosea,Atriplex rosea,Atriplex rosea,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Atriplex rosea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Avena fatua,Avena fatua,Avena fatua,Plantae Tracheophyta Liliopsida Poales Poaceae Avena fatua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Avena sativa,Avena sativa,Avena sativa,Plantae Tracheophyta Liliopsida Poales Poaceae Avena sativa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Azolla microphylla,Azolla cristata,Azolla microphylla,Plantae Tracheophyta Polypodiopsida Salviniales Salviniaceae Azolla cristata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Bacopa rotundifolia,Bacopa rotundifolia,Bacopa rotundifolia,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Bacopa rotundifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Barbarea vulgaris,Barbarea vulgaris,Barbarea vulgaris,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Barbarea vulgaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Bassia scoparia,Bassia scoparia,Bassia scoparia,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Bassia scoparia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Beckmannia syzigachne,Beckmannia syzigachne,Beckmannia syzigachne,Plantae Tracheophyta Liliopsida Poales Poaceae Beckmannia syzigachne,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Berberis vulgaris,Berberis vulgaris,Berberis vulgaris,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Berberis vulgaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Bergia texana,Bergia texana,Bergia texana,Plantae Tracheophyta Magnoliopsida Malpighiales Elatinaceae Bergia texana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Berteroa incana,Berteroa incana,Berteroa incana,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Berteroa incana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Berula erecta,Berula erecta,Berula erecta,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Berula erecta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Besseya wyomingensis,Synthyris wyomingensis,Besseya wyomingensis,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Synthyris wyomingensis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Betula occidentalis,Betula occidentalis,Betula occidentalis,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Betula occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bidens cernua,Bidens cernua,Bidens cernua,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Bidens cernua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Bidens frondosa,Bidens frondosa,Bidens frondosa,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Bidens frondosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Bidens tripartita,Bidens tripartita,Bidens tripartita,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Bidens tripartita,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Bidens vulgata,Bidens vulgata,Bidens vulgata,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Bidens vulgata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bistorta bistortoides,Bistorta bistortoides,Bistorta bistortoides,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Bistorta bistortoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bistorta vivipara,Bistorta vivipara,Bistorta vivipara,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Bistorta vivipara,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Blitum chenopodioides,Blitum chenopodioides,Blitum chenopodioides,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Blitum chenopodioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Boechera collinsii,Boechera collinsii,Boechera collinsii,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Boechera collinsii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Boechera fendleri,Boechera fendleri,Boechera fendleri,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Boechera fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Boechera spatifolia,Boechera spatifolia,Boechera spatifolia,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Boechera spatifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Boechera stricta,Boechera stricta,Boechera stricta,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Boechera stricta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bothriochloa laguroides,Bothriochloa laguroides,Bothriochloa laguroides,Plantae Tracheophyta Liliopsida Poales Poaceae Bothriochloa laguroides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Botrypus virginianus,Botrypus virginianus,Botrypus virginianus,Plantae Tracheophyta Polypodiopsida Ophioglossales Ophioglossaceae Botrypus virginianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Bouteloua curtipendula,Bouteloua curtipendula,Bouteloua curtipendula,Plantae Tracheophyta Liliopsida Poales Poaceae Bouteloua curtipendula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bouteloua dactyloides,Bouteloua dactyloides,Bouteloua dactyloides,Plantae Tracheophyta Liliopsida Poales Poaceae Bouteloua dactyloides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bouteloua gracilis,Bouteloua gracilis,Bouteloua gracilis,Plantae Tracheophyta Liliopsida Poales Poaceae Bouteloua gracilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Bouteloua hirsuta,Bouteloua hirsuta,Bouteloua hirsuta,Plantae Tracheophyta Liliopsida Poales Poaceae Bouteloua hirsuta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Bouteloua simplex,Bouteloua simplex,Bouteloua simplex,Plantae Tracheophyta Liliopsida Poales Poaceae Bouteloua simplex,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Brassica juncea,Brassica juncea,Brassica juncea,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Brassica juncea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Brassica napus,Brassica napus,Brassica napus,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Brassica napus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Brassica nigra,Brassica nigra,Brassica nigra,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Brassica nigra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Brassica rapa,Brassica rapa,Brassica rapa,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Brassica rapa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Brickellia eupatorioides,Brickellia eupatorioides,Brickellia eupatorioides,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Brickellia eupatorioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Brickellia grandiflora,Brickellia grandiflora,Brickellia grandiflora,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Brickellia grandiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bromus arvensis,Bromus arvensis,Bromus arvensis,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Bromus briziformis,Bromus briziformis,Bromus briziformis,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus briziformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Bromus carinatus,Bromus carinatus,Bromus carinatus,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus carinatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bromus ciliatus,Bromus ciliatus,Bromus ciliatus,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus ciliatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Bromus inermis,Bromus inermis,Bromus inermis,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus inermis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Bromus porteri,Bromus porteri,Bromus porteri,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus porteri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bromus pubescens,Bromus pubescens,Bromus pubescens,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus pubescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Bromus pumpellianus,Bromus pumpellianus,Bromus pumpellianus,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus pumpellianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Bromus racemosus,Bromus racemosus,Bromus racemosus,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus racemosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bromus richardsonii,Bromus richardsonii,Bromus richardsonii,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus richardsonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Bromus sterilis,Bromus sterilis,Bromus sterilis,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus sterilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Bromus tectorum,Bromus tectorum,Bromus tectorum,Plantae Tracheophyta Liliopsida Poales Poaceae Bromus tectorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Buglossoides arvensis,Buglossoides arvensis,Buglossoides arvensis,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Buglossoides arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Calamagrostis canadensis,Calamagrostis canadensis,Calamagrostis canadensis,Plantae Tracheophyta Liliopsida Poales Poaceae Calamagrostis canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Calamagrostis stricta,Calamagrostis stricta,Calamagrostis stricta,Plantae Tracheophyta Liliopsida Poales Poaceae Calamagrostis stricta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Calamovilfa longifolia,Calamovilfa longifolia,Calamovilfa longifolia,Plantae Tracheophyta Liliopsida Poales Poaceae Calamovilfa longifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Callirhoe involucrata,Callirhoe involucrata,Callirhoe involucrata,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Callirhoe involucrata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Callitriche heterophylla,Callitriche heterophylla,Callitriche heterophylla,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Callitriche heterophylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Callitriche palustris,Callitriche palustris,Callitriche palustris,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Callitriche palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Calochortus gunnisonii,Calochortus gunnisonii,Calochortus gunnisonii,Plantae Tracheophyta Liliopsida Liliales Liliaceae Calochortus gunnisonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Calochortus nuttallii,Calochortus nuttallii,Calochortus nuttallii,Plantae Tracheophyta Liliopsida Liliales Liliaceae Calochortus nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Calystegia macounii,Calystegia macounii,Calystegia macounii,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Calystegia macounii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Calystegia sepium,Calystegia sepium,Calystegia sepium,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Calystegia sepium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Camelina microcarpa,Camelina microcarpa,Camelina microcarpa,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Camelina microcarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Campanula parryi,Campanula parryi,Campanula parryi,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Campanula parryi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Campanula rapunculoides,Campanula rapunculoides,Campanula rapunculoides,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Campanula rapunculoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Campanula rotundifolia,Campanula rotundifolia,Campanula rotundifolia,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Campanula rotundifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cannabis sativa,Cannabis sativa,Cannabis sativa,Plantae Tracheophyta Magnoliopsida Rosales Cannabaceae Cannabis sativa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Capsella bursa-pastoris,Capsella bursa-pastoris,Capsella bursa-pastoris,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Capsella bursa-pastoris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Caragana arborescens,Caragana arborescens,Caragana arborescens,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Caragana arborescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cardamine breweri,Cardamine breweri,Cardamine breweri,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Cardamine breweri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cardamine hirsuta,Cardamine hirsuta,Cardamine hirsuta,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Cardamine hirsuta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cardamine pensylvanica,Cardamine pensylvanica,Cardamine pensylvanica,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Cardamine pensylvanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carduus acanthoides,Carduus acanthoides,Carduus acanthoides,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Carduus acanthoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carduus nutans,Carduus nutans,Carduus nutans,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Carduus nutans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex aquatilis,Carex aquatilis,Carex aquatilis,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex aquatilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex atherodes,Carex atherodes,Carex atherodes,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex atherodes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex athrostachya,Carex athrostachya,Carex athrostachya,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex athrostachya,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex aurea,Carex aurea,Carex aurea,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex aurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex brevior,Carex brevior,Carex brevior,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex brevior,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex brunnescens,Carex brunnescens,Carex brunnescens,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex brunnescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex crawei,Carex crawei,Carex crawei,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex crawei,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex douglasii,Carex douglasii,Carex douglasii,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex douglasii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex duriuscula,Carex duriuscula,Carex duriuscula,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex duriuscula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex echinata,Carex echinata,Carex echinata,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex echinata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex emoryi,Carex emoryi,Carex emoryi,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex emoryi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex filifolia,Carex filifolia,Carex filifolia,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex filifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex gravida,Carex gravida,Carex gravida,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex gravida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex hallii,Carex hallii,Carex hallii,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex hallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex hystericina,Carex hystericina,Carex hystericina,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex hystericina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex inops,Carex inops,Carex inops,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex inops,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex interior,Carex interior,Carex interior,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex interior,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex lasiocarpa,Carex lasiocarpa,Carex lasiocarpa,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex lasiocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex microptera,Carex microptera,Carex microptera,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex microptera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex nebrascensis,Carex nebrascensis,Carex nebrascensis,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex nebrascensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex oreocharis,Carex oreocharis,Carex oreocharis,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex oreocharis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex pellita,Carex pellita,Carex pellita,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex pellita,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex praeceptorum,Carex praeceptorum,Carex praeceptorum,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex praeceptorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex praegracilis,Carex praegracilis,Carex praegracilis,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex praegracilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex raynoldsii,Carex raynoldsii,Carex raynoldsii,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex raynoldsii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex rossii,Carex rossii,Carex rossii,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex rossii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex sartwellii,Carex sartwellii,Carex sartwellii,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex sartwellii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex scoparia,Carex scoparia,Carex scoparia,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex scoparia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex simulata,Carex simulata,Carex simulata,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex simulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex stipata,Carex stipata,Carex stipata,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex stipata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex utriculata,Carex utriculata,Carex utriculata,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex utriculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex vesicaria,Carex vesicaria,Carex vesicaria,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex vesicaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex vulpinoidea,Carex vulpinoidea,Carex vulpinoidea,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex vulpinoidea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex xerantica,Carex xerantica,Carex xerantica,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex xerantica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carum carvi,Carum carvi,Carum carvi,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Carum carvi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Castilleja chromosa,Castilleja chromosa,Castilleja chromosa,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja chromosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Castilleja flava,Castilleja flava,Castilleja flava,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja flava,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Castilleja linariifolia,Castilleja linariifolia,Castilleja linariifolia,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja linariifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Castilleja sessiliflora,Castilleja sessiliflora,Castilleja sessiliflora,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja sessiliflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Catabrosa aquatica,Catabrosa aquatica,Catabrosa aquatica,Plantae Tracheophyta Liliopsida Poales Poaceae Catabrosa aquatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Catalpa speciosa,Catalpa speciosa,Catalpa speciosa,Plantae Tracheophyta Magnoliopsida Lamiales Bignoniaceae Catalpa speciosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Celtis occidentalis,Celtis occidentalis,Celtis occidentalis,Plantae Tracheophyta Magnoliopsida Rosales Cannabaceae Celtis occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Celtis reticulata,Celtis reticulata,Celtis reticulata,Plantae Tracheophyta Magnoliopsida Rosales Cannabaceae Celtis reticulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cenchrus longispinus,Cenchrus longispinus,Cenchrus longispinus,Plantae Tracheophyta Liliopsida Poales Poaceae Cenchrus longispinus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Centaurea cyanus,Centaurea cyanus,Centaurea cyanus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea cyanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Centaurea diffusa,Centaurea diffusa,Centaurea diffusa,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea diffusa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Centaurea scabiosa,Centaurea scabiosa,Centaurea scabiosa,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea scabiosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Centaurea stoebe,Centaurea stoebe,Centaurea stoebe,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea stoebe,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Centaurium pulchellum,Centaurium pulchellum,Centaurium pulchellum,Plantae Tracheophyta Magnoliopsida Gentianales Gentianaceae Centaurium pulchellum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cerastium arvense,Cerastium arvense,Cerastium arvense,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium arvense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cerastium fontanum,Cerastium fontanum,Cerastium fontanum,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium fontanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Ceratocephala testiculata,Ceratocephala orthoceras,Ceratocephala testiculata,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ceratocephala orthoceras,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Ceratophyllum demersum,Ceratophyllum demersum,Ceratophyllum demersum,Plantae Tracheophyta Magnoliopsida Ceratophyllales Ceratophyllaceae Ceratophyllum demersum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
